md5hash,fitzpatrick_scale,fitzpatrick_centaur,label,nine_partition_label,three_partition_label,qc,url,url_alphanum,image_path
e1557fa1812018c6bce4c59d550f94eb,4,3,tungiasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=7663,httpwwwatlasdermatologicocombrimgimageId7663.jpg,data/images/train/e1557fa1812018c6bce4c59d550f94eb.jpg
c0803dd528ec0562e1c2f656b7d63b41,2,1,neurofibromatosis,genodermatoses,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=8560,httpwwwatlasdermatologicocombrimgimageId8560.jpg,data/images/train/c0803dd528ec0562e1c2f656b7d63b41.jpg
b01a47a7fa02f5069b2c26634671664f,3,2,folliculitis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4210,httpwwwatlasdermatologicocombrimgimageId4210.jpg,data/images/train/b01a47a7fa02f5069b2c26634671664f.jpg
4bc382e60cd8dbc8e63a8a8c99c5bdda,2,3,pityriasis rosea,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5617,httpwwwatlasdermatologicocombrimgimageId5617.jpg,data/images/train/4bc382e60cd8dbc8e63a8a8c99c5bdda.jpg
99cff657f93b1e594fe0879004be2379,-1,4,neutrophilic dermatoses,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6393,httpwwwatlasdermatologicocombrimgimageId6393.jpg,data/images/train/99cff657f93b1e594fe0879004be2379.jpg
54aa2f1bf36b27de991db5cd358bde06,2,1,squamous cell carcinoma,malignant epidermal,malignant,,http://atlasdermatologico.com.br/img?imageId=6834,httpwwwatlasdermatologicocombrimgimageId6834.jpg,data/images/train/54aa2f1bf36b27de991db5cd358bde06.jpg
eac7188c6b895e04ccbb434e54913b52,4,4,lichen planus,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=3805,httpwwwatlasdermatologicocombrimgimageId3805.jpg,data/images/train/eac7188c6b895e04ccbb434e54913b52.jpg
d6166c9947e7e99915ff4d6907ddec44,2,1,mycosis fungoides,malignant cutaneous lymphoma,malignant,,http://atlasdermatologico.com.br/img?imageId=4594,httpwwwatlasdermatologicocombrimgimageId4594.jpg,data/images/train/d6166c9947e7e99915ff4d6907ddec44.jpg
4343f98b39a54c43563b2819a20beaea,3,3,kaposi sarcoma,malignant dermal,malignant,,http://atlasdermatologico.com.br/img?imageId=2944,httpwwwatlasdermatologicocombrimgimageId2944.jpg,data/images/train/4343f98b39a54c43563b2819a20beaea.jpg
e440e3df02101d47fc4a646434ede4d3,5,5,lichen simplex,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4003,httpwwwatlasdermatologicocombrimgimageId4003.jpg,data/images/train/e440e3df02101d47fc4a646434ede4d3.jpg
7ec06889fee85f7445c92b59017170fe,4,4,neutrophilic dermatoses,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6885,httpwwwatlasdermatologicocombrimgimageId6885.jpg,data/images/train/7ec06889fee85f7445c92b59017170fe.jpg
f347366ab65188676f45c3c79fe73b73,4,4,pityriasis rubra pilaris,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5738,httpwwwatlasdermatologicocombrimgimageId5738.jpg,data/images/train/f347366ab65188676f45c3c79fe73b73.jpg
e819f6582e45bb8584f9be60c3a6eb7b,4,-1,tungiasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=7695,httpwwwatlasdermatologicocombrimgimageId7695.jpg,data/images/train/e819f6582e45bb8584f9be60c3a6eb7b.jpg
3b80d56d0603deb4bd18720d7082de56,3,4,scabies,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4943,httpwwwatlasdermatologicocombrimgimageId4943.jpg,data/images/train/3b80d56d0603deb4bd18720d7082de56.jpg
d07c72725b477a834d439eef3450d830,3,3,squamous cell carcinoma,malignant epidermal,malignant,,http://atlasdermatologico.com.br/img?imageId=8879,httpwwwatlasdermatologicocombrimgimageId8879.jpg,data/images/train/d07c72725b477a834d439eef3450d830.jpg
0e9244cef45446c410b7eb5ba03ab008,4,3,mucous cyst,benign dermal,benign,,http://atlasdermatologico.com.br/img?imageId=4553,httpwwwatlasdermatologicocombrimgimageId4553.jpg,data/images/train/0e9244cef45446c410b7eb5ba03ab008.jpg
587758cb98eb5433866465fcbe6d032b,5,4,neurotic excoriations,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4847,httpwwwatlasdermatologicocombrimgimageId4847.jpg,data/images/train/587758cb98eb5433866465fcbe6d032b.jpg
d582f762b7c06555cec86028f3021903,4,4,scleromyxedema,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6650,httpwwwatlasdermatologicocombrimgimageId6650.jpg,data/images/train/d582f762b7c06555cec86028f3021903.jpg
a1d96dfd1897917119021000c1f9a5af,6,5,basal cell carcinoma,malignant epidermal,malignant,,http://atlasdermatologico.com.br/img?imageId=509,httpwwwatlasdermatologicocombrimgimageId509.jpg,data/images/train/a1d96dfd1897917119021000c1f9a5af.jpg
5b1fd32b7316582bae01110f2282237c,3,4,necrobiosis lipoidica,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4741,httpwwwatlasdermatologicocombrimgimageId4741.jpg,data/images/train/5b1fd32b7316582bae01110f2282237c.jpg
9f2521a07b5f8acca19872f2b5e7d842,-1,-1,pediculosis lids,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5165,httpwwwatlasdermatologicocombrimgimageId5165.jpg,data/images/train/9f2521a07b5f8acca19872f2b5e7d842.jpg
30b3bb79b3d16b45ec095a91cd9c32ee,4,4,melanoma,malignant melanoma,malignant,,http://atlasdermatologico.com.br/img?imageId=4255,httpwwwatlasdermatologicocombrimgimageId4255.jpg,data/images/train/30b3bb79b3d16b45ec095a91cd9c32ee.jpg
52514f7abd18bb524279c10943916512,4,4,basal cell carcinoma,malignant epidermal,malignant,,http://atlasdermatologico.com.br/img?imageId=559,httpwwwatlasdermatologicocombrimgimageId559.jpg,data/images/train/52514f7abd18bb524279c10943916512.jpg
1584ab4f6000dc2e35a14268de21e137,4,4,sarcoidosis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6536,httpwwwatlasdermatologicocombrimgimageId6536.jpg,data/images/train/1584ab4f6000dc2e35a14268de21e137.jpg
c9d43f0b7ca16266f6c8f77e4fec7348,2,3,urticaria,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=7804,httpwwwatlasdermatologicocombrimgimageId7804.jpg,data/images/train/c9d43f0b7ca16266f6c8f77e4fec7348.jpg
2706899602d875ee873b407db27dd7c7,4,3,neutrophilic dermatoses,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6914,httpwwwatlasdermatologicocombrimgimageId6914.jpg,data/images/train/2706899602d875ee873b407db27dd7c7.jpg
516abe8ec85cc786fc233d971837e82c,4,3,acrodermatitis enteropathica,genodermatoses,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=96,httpwwwatlasdermatologicocombrimgimageId96.jpg,data/images/train/516abe8ec85cc786fc233d971837e82c.jpg
3c858cb386733bfbdc7fb4c16c9c0ed0,3,3,tuberous sclerosis,genodermatoses,non-neoplastic,1 Diagnostic,http://atlasdermatologico.com.br/img?imageId=7616,httpwwwatlasdermatologicocombrimgimageId7616.jpg,data/images/train/3c858cb386733bfbdc7fb4c16c9c0ed0.jpg
0ad6c819e9c079b8d27ad970510c92e1,4,4,nematode infection,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=3228,httpwwwatlasdermatologicocombrimgimageId3228.jpg,data/images/train/0ad6c819e9c079b8d27ad970510c92e1.jpg
1ccfc4c3bcf417b3bda4d7f6fa955062,5,5,nematode infection,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=3199,httpwwwatlasdermatologicocombrimgimageId3199.jpg,data/images/train/1ccfc4c3bcf417b3bda4d7f6fa955062.jpg
d237ea842bdfede10bb9b7e58c12581c,3,3,scleromyxedema,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=3727,httpwwwatlasdermatologicocombrimgimageId3727.jpg,data/images/train/d237ea842bdfede10bb9b7e58c12581c.jpg
d6b5e4ed6da760c4480c76abbd777af3,2,2,sarcoidosis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6535,httpwwwatlasdermatologicocombrimgimageId6535.jpg,data/images/train/d6b5e4ed6da760c4480c76abbd777af3.jpg
11192bb0867db84d2a2ab4a8cf99a230,4,4,kaposi sarcoma,malignant dermal,malignant,,http://atlasdermatologico.com.br/img?imageId=2936,httpwwwatlasdermatologicocombrimgimageId2936.jpg,data/images/train/11192bb0867db84d2a2ab4a8cf99a230.jpg
2aa5dac8b5f87535800796c039a818c8,3,3,actinic keratosis,malignant epidermal,malignant,,http://atlasdermatologico.com.br/img?imageId=3085,httpwwwatlasdermatologicocombrimgimageId3085.jpg,data/images/train/2aa5dac8b5f87535800796c039a818c8.jpg
94a2d1188b15de1fc4eef4ba3b9e04c8,5,4,nematode infection,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=3162,httpwwwatlasdermatologicocombrimgimageId3162.jpg,data/images/train/94a2d1188b15de1fc4eef4ba3b9e04c8.jpg
fd48c48eeb9f68c1f4ab534b9b829e26,5,5,scabies,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4946,httpwwwatlasdermatologicocombrimgimageId4946.jpg,data/images/train/fd48c48eeb9f68c1f4ab534b9b829e26.jpg
a57cce5e02560bc8ec878ef7a2f783d2,1,2,squamous cell carcinoma,malignant epidermal,malignant,,http://atlasdermatologico.com.br/img?imageId=6794,httpwwwatlasdermatologicocombrimgimageId6794.jpg,data/images/train/a57cce5e02560bc8ec878ef7a2f783d2.jpg
01cddfa822b5a2713bcc26b7bbfe5edd,3,3,acanthosis nigricans,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=1490,httpwwwatlasdermatologicocombrimgimageId1490.jpg,data/images/train/01cddfa822b5a2713bcc26b7bbfe5edd.jpg
64629893345cd194e52b2322f8401094,3,2,acne,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=26,httpwwwatlasdermatologicocombrimgimageId26.jpg,data/images/train/64629893345cd194e52b2322f8401094.jpg
299fdd16db1a023d5501f70f80619dc3,3,3,seborrheic dermatitis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=8535,httpwwwatlasdermatologicocombrimgimageId8535.jpg,data/images/train/299fdd16db1a023d5501f70f80619dc3.jpg
a9f9306716b14ee7756b8402c690dd69,2,1,seborrheic dermatitis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6727,httpwwwatlasdermatologicocombrimgimageId6727.jpg,data/images/train/a9f9306716b14ee7756b8402c690dd69.jpg
3c83e78f36f0dd1cbbd4e6e23a73d5c1,5,4,acne,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=18,httpwwwatlasdermatologicocombrimgimageId18.jpg,data/images/train/3c83e78f36f0dd1cbbd4e6e23a73d5c1.jpg
b8d232b7657430155cc7b0f7b5083668,-1,-1,tungiasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=7723,httpwwwatlasdermatologicocombrimgimageId7723.jpg,data/images/train/b8d232b7657430155cc7b0f7b5083668.jpg
8a13a1b82407db375e99e76a243a51f5,4,4,photodermatoses,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5431,httpwwwatlasdermatologicocombrimgimageId5431.jpg,data/images/train/8a13a1b82407db375e99e76a243a51f5.jpg
dc30dbac029dc12a6f661643f267d161,5,5,lichen planus,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=3758,httpwwwatlasdermatologicocombrimgimageId3758.jpg,data/images/train/dc30dbac029dc12a6f661643f267d161.jpg
22bcca7d579abf5c2c121c98aa01a4c7,3,3,basal cell carcinoma,malignant epidermal,malignant,,http://atlasdermatologico.com.br/img?imageId=510,httpwwwatlasdermatologicocombrimgimageId510.jpg,data/images/train/22bcca7d579abf5c2c121c98aa01a4c7.jpg
f4048596275ae97f09ab436b6f568cca,3,2,mycosis fungoides,malignant cutaneous lymphoma,malignant,,http://atlasdermatologico.com.br/img?imageId=8656,httpwwwatlasdermatologicocombrimgimageId8656.jpg,data/images/train/f4048596275ae97f09ab436b6f568cca.jpg
a9cbc7852cc85aa7cd9a3e7e9bfaac49,5,4,papilomatosis confluentes and reticulate,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5092,httpwwwatlasdermatologicocombrimgimageId5092.jpg,data/images/train/a9cbc7852cc85aa7cd9a3e7e9bfaac49.jpg
6731dd4904b78f12d6984be7fd9c61af,2,-1,tungiasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=7694,httpwwwatlasdermatologicocombrimgimageId7694.jpg,data/images/train/6731dd4904b78f12d6984be7fd9c61af.jpg
f3ea0ae198c63352755029e1af894179,4,4,scleroderma,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4536,httpwwwatlasdermatologicocombrimgimageId4536.jpg,data/images/train/f3ea0ae198c63352755029e1af894179.jpg
a333317ec6837739447555f0390af7f4,4,4,lichen planus,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=3909,httpwwwatlasdermatologicocombrimgimageId3909.jpg,data/images/train/a333317ec6837739447555f0390af7f4.jpg
7e40274ab29ad03dc7026b9d4a51e6e0,3,3,folliculitis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=1670,httpwwwatlasdermatologicocombrimgimageId1670.jpg,data/images/train/7e40274ab29ad03dc7026b9d4a51e6e0.jpg
780fcf202526395c6052d1e8cfe74d48,2,2,juvenile xanthogranuloma,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=8086,httpwwwatlasdermatologicocombrimgimageId8086.jpg,data/images/train/780fcf202526395c6052d1e8cfe74d48.jpg
f99dfa390fa1ead15791b8719065d193,5,4,porokeratosis actinic,benign epidermal,benign,,http://atlasdermatologico.com.br/img?imageId=5907,httpwwwatlasdermatologicocombrimgimageId5907.jpg,data/images/train/f99dfa390fa1ead15791b8719065d193.jpg
54756c97f7f53e32fba13ac29df8ef77,6,6,lupus erythematosus,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=8511,httpwwwatlasdermatologicocombrimgimageId8511.jpg,data/images/train/54756c97f7f53e32fba13ac29df8ef77.jpg
7bcb890f8c756781ea5d3059c0301821,5,6,lichen planus,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=3930,httpwwwatlasdermatologicocombrimgimageId3930.jpg,data/images/train/7bcb890f8c756781ea5d3059c0301821.jpg
c1b162ecbd537349c8df036a7f7627dc,3,3,melanoma,malignant melanoma,malignant,,http://atlasdermatologico.com.br/img?imageId=4273,httpwwwatlasdermatologicocombrimgimageId4273.jpg,data/images/train/c1b162ecbd537349c8df036a7f7627dc.jpg
9a35f0282760ea347797ade7b74da3a2,-1,3,tungiasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=7681,httpwwwatlasdermatologicocombrimgimageId7681.jpg,data/images/train/9a35f0282760ea347797ade7b74da3a2.jpg
eb99d96d30f0e5d283ce26c702466ab8,1,1,tick bite,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=7159,httpwwwatlasdermatologicocombrimgimageId7159.jpg,data/images/train/eb99d96d30f0e5d283ce26c702466ab8.jpg
51dd71318faffd8a93df9a6ae9efcfc5,2,1,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6241,httpwwwatlasdermatologicocombrimgimageId6241.jpg,data/images/train/51dd71318faffd8a93df9a6ae9efcfc5.jpg
eec8c53d191fee6417cfcd4f12d415d3,2,1,squamous cell carcinoma,malignant epidermal,malignant,,http://atlasdermatologico.com.br/img?imageId=2981,httpwwwatlasdermatologicocombrimgimageId2981.jpg,data/images/train/eec8c53d191fee6417cfcd4f12d415d3.jpg
07b833a380685660b4ddfd3f92f4a094,5,5,neurofibromatosis,genodermatoses,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4770,httpwwwatlasdermatologicocombrimgimageId4770.jpg,data/images/train/07b833a380685660b4ddfd3f92f4a094.jpg
5c36e5989ff4c37e2b5ce652eac78e16,5,4,calcinosis cutis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=832,httpwwwatlasdermatologicocombrimgimageId832.jpg,data/images/train/5c36e5989ff4c37e2b5ce652eac78e16.jpg
190822f2e75490299428db99d2f34486,3,3,basal cell carcinoma,malignant epidermal,malignant,,http://atlasdermatologico.com.br/img?imageId=598,httpwwwatlasdermatologicocombrimgimageId598.jpg,data/images/train/190822f2e75490299428db99d2f34486.jpg
59fed3f27ebb81c0be581f47a33d4e65,2,2,squamous cell carcinoma,malignant epidermal,malignant,,http://atlasdermatologico.com.br/img?imageId=8464,httpwwwatlasdermatologicocombrimgimageId8464.jpg,data/images/train/59fed3f27ebb81c0be581f47a33d4e65.jpg
bf92420e586d646d6a2c129d5d607426,4,4,sarcoidosis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6537,httpwwwatlasdermatologicocombrimgimageId6537.jpg,data/images/train/bf92420e586d646d6a2c129d5d607426.jpg
78c9b7626445f3ade59c6fe2e424db4d,5,5,pityriasis rubra pilaris,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5770,httpwwwatlasdermatologicocombrimgimageId5770.jpg,data/images/train/78c9b7626445f3ade59c6fe2e424db4d.jpg
f80cd6d45f6165d66f5499aed0016cd9,4,3,cheilitis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=388,httpwwwatlasdermatologicocombrimgimageId388.jpg,data/images/train/f80cd6d45f6165d66f5499aed0016cd9.jpg
d613ccf63b74b8db4b5de34884072a8e,4,3,hailey hailey disease,genodermatoses,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=2423,httpwwwatlasdermatologicocombrimgimageId2423.jpg,data/images/train/d613ccf63b74b8db4b5de34884072a8e.jpg
7d1d0e1f99c99fca36822333d983e17f,2,1,juvenile xanthogranuloma,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=8076,httpwwwatlasdermatologicocombrimgimageId8076.jpg,data/images/train/7d1d0e1f99c99fca36822333d983e17f.jpg
b2def2d79633add9abd8bc05c950837c,1,1,juvenile xanthogranuloma,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=8079,httpwwwatlasdermatologicocombrimgimageId8079.jpg,data/images/train/b2def2d79633add9abd8bc05c950837c.jpg
673e2daccb06374f11b9bf5110fb9550,4,5,mycosis fungoides,malignant cutaneous lymphoma,malignant,,http://atlasdermatologico.com.br/img?imageId=8730,httpwwwatlasdermatologicocombrimgimageId8730.jpg,data/images/train/673e2daccb06374f11b9bf5110fb9550.jpg
692165241f3c213969652e1e0f6e90cd,2,2,scabies,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6570,httpwwwatlasdermatologicocombrimgimageId6570.jpg,data/images/train/692165241f3c213969652e1e0f6e90cd.jpg
20f7ea1d862e171c7484895a7fe8a818,3,2,syringoma,benign dermal,benign,,http://atlasdermatologico.com.br/img?imageId=7132,httpwwwatlasdermatologicocombrimgimageId7132.jpg,data/images/train/20f7ea1d862e171c7484895a7fe8a818.jpg
8df8000fadb67f2753a272755570eb5e,5,4,hailey hailey disease,genodermatoses,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=2442,httpwwwatlasdermatologicocombrimgimageId2442.jpg,data/images/train/8df8000fadb67f2753a272755570eb5e.jpg
ecf08d0204ddf9e53d52b6d7a3413273,5,5,lichen planus,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=3895,httpwwwatlasdermatologicocombrimgimageId3895.jpg,data/images/train/ecf08d0204ddf9e53d52b6d7a3413273.jpg
1675c4964ad3983452332d531cbe97ed,2,2,lichen planus,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=3754,httpwwwatlasdermatologicocombrimgimageId3754.jpg,data/images/train/1675c4964ad3983452332d531cbe97ed.jpg
7f6d5b67d6db6c79e9c39227ce246c0f,6,5,lichen planus,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=3854,httpwwwatlasdermatologicocombrimgimageId3854.jpg,data/images/train/7f6d5b67d6db6c79e9c39227ce246c0f.jpg
cb4b0d79ed51c820c5a12b1fc8e76580,4,5,pityriasis rosea,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5564,httpwwwatlasdermatologicocombrimgimageId5564.jpg,data/images/train/cb4b0d79ed51c820c5a12b1fc8e76580.jpg
2ac8ad788871bf2996d5048ea7ec3602,5,4,neutrophilic dermatoses,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6394,httpwwwatlasdermatologicocombrimgimageId6394.jpg,data/images/train/2ac8ad788871bf2996d5048ea7ec3602.jpg
8241eef01508124031566d00e2d452e5,3,3,dermatomyositis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=1444,httpwwwatlasdermatologicocombrimgimageId1444.jpg,data/images/train/8241eef01508124031566d00e2d452e5.jpg
504adb970b7636e525ead2561ccc3f8d,-1,2,scabies,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4923,httpwwwatlasdermatologicocombrimgimageId4923.jpg,data/images/train/504adb970b7636e525ead2561ccc3f8d.jpg
e5b5b0c95e9ed78371d25533573d5aca,3,-1,cheilitis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=2223,httpwwwatlasdermatologicocombrimgimageId2223.jpg,data/images/train/e5b5b0c95e9ed78371d25533573d5aca.jpg
068126fa372d182deabf826acdb3c368,3,3,lichen planus,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=3796,httpwwwatlasdermatologicocombrimgimageId3796.jpg,data/images/train/068126fa372d182deabf826acdb3c368.jpg
781840e1ea8167905e2e80edf335b8f1,3,4,behcets disease,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=770,httpwwwatlasdermatologicocombrimgimageId770.jpg,data/images/train/781840e1ea8167905e2e80edf335b8f1.jpg
